date,precipitation
2023-01-21,49.54222106933594
2023-01-22,3.4761109352111816
2023-01-23,0.0
2023-01-24,3.022777557373047
2023-01-25,26.44944190979004
2023-01-26,0.0
2023-01-27,0.0
2023-01-28,0.0088888891041278
2023-01-29,38.45888519287109
2023-01-30,1.2416666746139526
2023-01-31,0.0
2023-02-01,0.1805555522441864
2023-02-02,2.392777681350708
2023-02-03,2.918889045715332
2023-02-04,0.0
2023-02-05,0.0
2023-02-06,0.0
2023-02-07,0.0
2023-02-08,15.678889274597168
2023-02-09,17.412776947021484
2023-02-10,6.658332824707031
2023-02-11,0.7100000381469727
2023-02-12,0.0099999997764825
2023-02-13,0.0
2023-02-14,0.1277777701616287
2023-02-15,0.0083333328366279
2023-02-16,21.47833251953125
2023-02-17,13.900554656982422
2023-02-18,0.0255555566400289
2023-02-19,0.2111110985279083
2023-02-20,0.0
2023-02-21,0.0
2023-02-22,0.0
2023-02-23,0.5872222185134888
2023-02-24,0.0
2023-02-25,0.0933333337306976
2023-02-26,0.0
2023-02-27,0.0
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,1.9249998331069944
2023-03-03,0.0094444444403052
2023-03-04,0.0
2023-03-05,0.0
2023-03-06,0.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-10,6.017221927642822
2023-03-11,0.7511111497879028
2023-03-12,0.3416666686534881
2023-03-13,0.0149999987334012
2023-03-14,1.4272221326828003
2023-03-15,0.186111107468605
2023-03-16,0.0
2023-03-17,32.697776794433594
2023-03-18,0.9511110782623292
2023-03-19,0.0938888862729072
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0350000001490116
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0022222222760319
2023-03-26,0.0999999940395355
2023-03-27,2.950555324554444
2023-03-28,13.60555648803711
2023-03-29,2.432777643203736
2023-03-30,0.0011111111380159
2023-03-31,0.5477777719497681
2023-04-01,0.2872222363948822
2023-04-02,0.3111110925674438
2023-04-03,0.2294444292783737
2023-04-04,0.0977777764201164
2023-04-05,0.0544444471597671
2023-04-06,5.597222328186035
2023-04-07,28.428335189819336
2023-04-08,11.768888473510742
2023-04-09,0.0
2023-04-10,0.0
2023-04-11,0.332777738571167
2023-04-12,1.93666672706604
2023-04-13,0.0127777773886919
2023-04-14,0.0
2023-04-15,20.293888092041016
2023-04-16,8.244444847106934
2023-04-17,0.0
2023-04-18,0.6050000190734863
2023-04-19,0.0005555555690079
2023-04-20,0.0
2023-04-21,20.23722076416016
2023-04-22,0.5161111354827881
2023-04-23,0.1516666710376739
2023-04-24,0.1099999994039535
2023-04-25,0.0411111079156398
2023-04-26,0.0016666665906086
2023-04-27,8.47944450378418
2023-04-28,0.0
2023-04-29,3.32277774810791
2023-04-30,0.0
2023-05-01,0.0
2023-05-02,0.0
2023-05-03,0.2555555403232574
2023-05-04,0.020555555820465
2023-05-05,21.468889236450195
2023-05-06,27.610557556152344
2023-05-07,0.0855555534362793
2023-05-08,2.533333301544189
2023-05-09,15.975555419921877
2023-05-10,4.9666666984558105
2023-05-11,0.8027777075767517
2023-05-12,0.8838889002799988
2023-05-13,0.1949999928474426
2023-05-14,0.0444444417953491
2023-05-15,7.718332767486572
2023-05-16,3.053333044052124
2023-05-17,9.510555267333984
2023-05-18,0.0
2023-05-19,0.0
2023-05-20,0.7694444060325623
2023-05-21,0.8038889169692993
2023-05-22,0.0022222222760319
2023-05-23,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-26,0.0
2023-05-27,0.0016666665906086
2023-05-28,0.0
2023-05-29,0.0016666665906086
2023-05-30,0.0
2023-05-31,0.0
2023-06-01,0.226666659116745
2023-06-02,0.0
2023-06-03,0.2366666793823242
2023-06-04,8.818333625793457
2023-06-05,3.343888759613037
2023-06-06,0.7800000309944153
2023-06-07,0.2722221910953522
2023-06-08,1.9099998474121092
2023-06-09,3.1161108016967773
2023-06-10,0.0
2023-06-11,0.9249999523162842
2023-06-12,0.0672222152352333
2023-06-13,0.0383333340287208
2023-06-14,0.0
2023-06-15,0.4983333349227905
2023-06-16,0.0544444471597671
2023-06-17,1.1066666841506958
2023-06-18,0.020555555820465
2023-06-19,0.0
2023-06-20,7.160555362701416
2023-06-21,10.70722198486328
